source,sample_date,analyte,data,uniqueID
BAY#230_SL,2021/12/06,ENTERO,10,B15B1286D24E145B4303BB3FFCBA164F
OCEAN#15EAST_SL,2021/08/17,COLI_FECAL,<5,393C102AF1938EE614D05F59A5AC5F9F
OCEAN#15EAST_SL,2021/08/17,COLI_TOTAL,10,525C25C56F4B385746CCEE237E1D8147
OCEAN#15EAST_SL,2021/08/17,ENTERO,10,65BF6D92F99D5FF36A7D446D7978C2EE
OCEAN#15EAST_SL,2021/08/16,COLI_FECAL,10,EA2F6E9D541C79BE4C894BF680BE528C
OCEAN#15EAST_SL,2021/08/16,COLI_TOTAL,48,068CE9C17E6E5253FC1F5B8239978217
OCEAN#15EAST_SL,2021/08/16,ENTERO,<10,90C85451FECE1E4D2770DCA994CD8BC3
BAY#300.1_SL,2022/02/22,COLI_FECAL,10,30F62FB0EEA903BB5CDFFB0821D310E8
BAY#300.1_SL,2022/02/22,ENTERO,20,6035939F62FB192B5953E1C04B39327C
OCEAN#15_SL,2021/08/02,COLI_FECAL,75,9363A5D50E143FE9046BEF0BFED6242E
OCEAN#15_SL,2021/08/02,COLI_TOTAL,3520,191612E71B5B05EC427F64C627B2A866
OCEAN#15_SL,2021/08/02,ENTERO,31,C94C068CCA5272EA9EDDE6A4299A4FC9
BAY#300.1_SL,2022/02/14,COLI_FECAL,20,827D44D75574271ADEE2D6D4F6CE173C
BAY#300.1_SL,2022/02/14,COLI_TOTAL,56,BA506D8E8B5880D872205600D803EC10
BAY#300.1_SL,2022/02/14,ENTERO,41,5B86073DE9DEE9FF91F8716E393E3B06
BAY#300.1_SL,2022/02/07,COLI_FECAL,<5,709D890EB5F4077002AC5135DFD0DFC7
BAY#300.1_SL,2022/02/07,COLI_TOTAL,200,A5346BB7F09CAC979F0371F971C52652
BAY#300.1_SL,2022/02/07,ENTERO,10,E0454068D9FE98BEBE8D64F18EBDF49E
BAY#300.1_SL,2022/01/31,COLI_FECAL,5,9C2B1648EE7C8E2D615B084D4C2B57BE
BAY#300.1_SL,2022/01/31,COLI_TOTAL,174,13EBBAF4EE3911188DCD7865161542B0
BAY#300.1_SL,2022/01/31,ENTERO,52,143C56CD87C7350442BE565E756C3E15
BAY#300.1_SL,2022/01/24,COLI_FECAL,40,62CDD50C9BCF09E2414809867A86F96B
BAY#300.1_SL,2022/01/24,COLI_TOTAL,<200,C98CD48187185EE8909A773C355E078A
BAY#300.1_SL,2022/01/24,ENTERO,52,B085319831409066058D57BCE70DD186
BAY#300.1_SL,2022/01/18,COLI_FECAL,30,D6936B28DE0B4EFE60CAE7C748285D82
BAY#300.1_SL,2022/01/18,COLI_TOTAL,10,2525299279BB574B2A7AB6CD6EED5D7E
BAY#300.1_SL,2021/11/22,COLI_FECAL,5,76680EFAB651A95EEE4AD730C48184F5
BAY#300.1_SL,2021/11/22,COLI_TOTAL,20,CDEEF177EC447CC3BEEA6394053C96C1
BAY#300.1_SL,2021/11/22,ENTERO,<10,5A05CDA7B7D15A5A688F98B6F28A6D0A
BAY#300.1_SL,2022/01/18,ENTERO,52,18D9136E72AD978CC975E67D933A2C5A
BAY#301.1_SL,2021/09/27,COLI_FECAL,<5,BBFE9BDA8DF5D3FBE0C199191716EFD5
BAY#301.1_SL,2021/09/27,COLI_TOTAL,<10,5793097847091AC598AAFBA53E60FE8D
BAY#301.1_SL,2021/09/27,ENTERO,10,7C844680A93C2E75A9853003F1199EAE
BAY#300.1_SL,2022/01/11,COLI_FECAL,<5,666EEC70A6AEF75E305AC1FBFDD19219
BAY#300.1_SL,2022/01/11,COLI_TOTAL,10,2BF335DF3AC1873B89E22DE035DB2C34
BAY#300.1_SL,2022/01/11,ENTERO,<10,B8E6F7FBA22EE678A12EBF367F0F8F55
BAY#300.1_SL,2022/01/10,COLI_FECAL,<5,9AECF03C7E994C92253114314285ED10
BAY#320_SL,2021/09/13,COLI_FECAL,5,4D4D722CF8A3CF9616361EC6478FD769
BAY#320_SL,2021/09/13,COLI_TOTAL,46,35FFA292D56FE6D5CA58C79F42156A49
BAY#320_SL,2021/09/13,ENTERO,20,C894819EE6CF83B2D7DC33F60D122623
BAY#300.1_SL,2022/01/10,COLI_TOTAL,120,35E8F118F9BC66FCDADE61185608A215
BAY#300.1_SL,2022/01/10,ENTERO,144,89D751AA57980209DCA7C356268A76CA
BAY#300.1_SL,2022/01/05,COLI_FECAL,25,54A936783436108632E006A3A55C471F
BAY#300.1_SL,2021/11/15,ENTERO,10,BB78A1050B66E49147A67A465B622041
OCEAN#16_SL,2021/08/02,COLI_FECAL,<5,D7E92E21A7D347826D3E2522F4AC11FE
OCEAN#16_SL,2021/08/02,COLI_TOTAL,<10,F770D56151816AC2DF054165C103C797
OCEAN#16_SL,2021/08/02,ENTERO,10,DD78094E02CF1F9C5048FC7D34689986
BAY#300.1_SL,2022/01/05,COLI_TOTAL,130,E728DB2280BAF9EBBE3C99577477BF39
BAY#300.1_SL,2022/01/05,ENTERO,20,C9B393AFCB1A5D14F06CE66829F9E44A
BAY#300.1_SL,2022/01/04,COLI_FECAL,95,DC19D4F83CFF13C1F42331E2042A902E
BAY#300.1_SL,2022/01/04,COLI_TOTAL,1980,A0B654E41F9EE429DB5FC5D2BC8BFF5D
BAY#300.1_SL,2022/01/04,ENTERO,473,E83D42F0C7E23CC0B03CD7190A738EA6
OCEAN#15EAST_SL,2021/08/30,COLI_FECAL,5,5A6FE6CA76E4FA26B7D27B763680E437
OCEAN#15EAST_SL,2021/08/30,COLI_TOTAL,60,5D3CC1616806B25BB972CBF82B5BA603
OCEAN#15EAST_SL,2021/08/30,ENTERO,<10,8E9A383E16F2B7EA2052CDBC3503B496
BAY#300.1_SL,2022/01/03,COLI_FECAL,40,2F2E1A54BD62600E3D79F3D560749689
BAY#300.1_SL,2022/01/03,COLI_TOTAL,400,2A16A7E59F517DE8F1B3CD9CB1F29D7C
BAY#301.1_SL,2021/10/26,ENTERO,537,15B89496DD8EBA247882F3C3030040D4
BAY#301.1_SL,2021/10/25,COLI_FECAL,>600,DD18EDCF232BF20A6B6008226C8465C3
BAY#301.1_SL,2021/10/25,COLI_TOTAL,>16000,98F370A730D3FC1337702B0A72397A8C
BAY#301.1_SL,2021/10/25,ENTERO,4611,A274285646A15E1E25661D9F2F98D532
BAY#301.1_SL,2021/10/24,COLI_FECAL,>600,6DBC93391C4A77463D40876FF1940CF0
BAY#301.1_SL,2021/10/24,COLI_TOTAL,>16000,115C0731716281E98503456682E45902
BAY#301.1_SL,2021/10/24,ENTERO,19863,567E43B2E4153C32C387BCFDF30CEC53
BAY#300.1_SL,2022/01/03,ENTERO,201,33A15D074A4CA292FD2865B68D597AA6
BAY#300.1_SL,2021/12/27,COLI_FECAL,35,B2DF58F1C2B253386FD5457F8E0C7DAC
OCEAN#15_SL,2021/08/17,COLI_FECAL,5,46819F1EAFDB9CCDF18A915207FAE899
OCEAN#15_SL,2021/08/17,COLI_TOTAL,376,A2C6754A0E073D3A3656D61851E87643
OCEAN#15_SL,2021/08/17,ENTERO,10,8D498F09A4EA6E747DE1D7ACF71E35CF
OCEAN#15_SL,2021/08/16,COLI_FECAL,160,7CD1E8E5531A10E46BBBDA1EC091AAF1
OCEAN#15_SL,2021/08/16,COLI_TOTAL,9940,EB1DE7797861A626E02C3407BBDA9557
OCEAN#15_SL,2021/08/16,ENTERO,73,67ABF20729293321697F4D1DCC7258AA
BAY#300.1_SL,2021/12/27,COLI_TOTAL,200,D174385A677A4603B6FCACDD546D911A
BAY#300.1_SL,2021/12/27,ENTERO,52,47A1FB70DA1EDD174EC64A091C0AB9DA
BAY#301.2_SL,2021/09/27,COLI_FECAL,<5,774C33EF8EB8E1CD71425C0C385EB697
BAY#301.2_SL,2021/09/27,COLI_TOTAL,<10,3EB496733CB39503FAC7A791CB746D11
BAY#301.2_SL,2021/09/27,ENTERO,<10,8EF65A0CD2BEA798D123B9268FFA8FA7
OCEAN#17_SL,2021/08/02,COLI_FECAL,<5,4D34DA64180905FE10F525BD8945A143
OCEAN#17_SL,2021/08/02,COLI_TOTAL,<10,A41DF4B1545042C6D5C983BA191F8C9E
OCEAN#17_SL,2021/08/02,ENTERO,<10,01D258887934E50528553E9B1C5F086F
BAY#300.1_SL,2021/12/21,COLI_FECAL,45,16D882E4D8965229F55F25515414F768
BAY#300.1_SL,2021/12/21,COLI_TOTAL,217,5184D4B79F9F75F44C1D092976CFAA82
BAY#300.1_SL,2021/12/21,ENTERO,63,DB5FEB207EE780B1CEC998E783970732
BAY#300.1_SL,2021/12/20,COLI_FECAL,175,7604BAEC3450A64FF7AA32832CB7F67D
BAY#300.1_SL,2021/12/20,COLI_TOTAL,600,896CA944623B29ECD14691FB262B5173
BAY#300.1_SL,2021/12/20,ENTERO,109,77B75866BA81210485B2F4265F16F5BC
BAY#300.1_SL,2021/12/14,COLI_FECAL,70,E94D74A31809DF7B9D2F30325CDB1C4B
BAY#300.1_SL,2021/12/14,COLI_TOTAL,441,9B9A4E85F45CBF7C7B4E2EC104E61189
BAY#300.1_SL,2021/12/14,ENTERO,10,C0E07FE6B425ED1B7AC1DF467CED7A14
BAY#300.1_SL,2021/12/13,COLI_FECAL,450,325F5AEB53982F35D283CDE0A2B694D7
BAY#300.1_SL,2021/12/13,COLI_TOTAL,4600,575B7E20DD076B291A0B086F19FB0089
BAY#300.1_SL,2021/12/13,ENTERO,1259,5492D1CC29AC70474693D130901D70D1
OCEAN#16_SL,2021/08/16,COLI_FECAL,<5,C5C0E4B0CA76654F2193EE5F7174F305
OCEAN#16_SL,2021/08/16,COLI_TOTAL,<10,6CB83CE127DEFAB12FAEE828152B413D
OCEAN#16_SL,2021/08/16,ENTERO,<10,A8DED91E01B2AE475C8E2557F5814B93
BAY#301.1_SL,2021/11/08,COLI_FECAL,60,6314DC7B2CF146014EC93C8C7D1F274C
BAY#301.1_SL,2021/11/08,COLI_TOTAL,4200,A391FCA644C41DA98FC4A90A62578637
BAY#301.2_SL,2021/10/12,COLI_FECAL,<5,3FEF8AEB9FC0493705354D8AD33C41E8
OCEAN#15_SL,2021/08/30,COLI_FECAL,20,445910F277A96C498302BC4B896E19D7
OCEAN#15_SL,2021/08/30,COLI_TOTAL,1020,63CBA0F4661FD02908BFDA23B29B31B2
OCEAN#15_SL,2021/08/30,ENTERO,52,6615E92B2666200792A9789EE9F07290
BAY#301.2_SL,2021/10/12,COLI_TOTAL,<200,E44FDF0D961C05811CA81A168AFC8A41
BAY#301.2_SL,2021/10/12,ENTERO,10,3689F203E4FE35CDA799BB67EF526CBB
BAY#301.1_SL,2021/11/08,ENTERO,96,78807F311EC9554F0D2E2AC7C1B505D9
BAY#300.1_SL,2021/12/06,COLI_FECAL,25,BBCBCAA608053F6694E5D49AFCBDB45E
BAY#300.1_SL,2021/12/06,COLI_TOTAL,192,5410E3929E557EF72BD847B5693C648A
BAY#300.1_SL,2021/12/06,ENTERO,63,863D3ACF2E17D24A48FEA20A8572B07C
BAY#301.1_SL,2022/02/22,COLI_FECAL,5,C0FEDDC74452FF43ADC35E07AE787A1B
BAY#301.1_SL,2022/02/22,ENTERO,10,9E218D797DD1EF9F3C9B1667105B6C58
BAY#301.1_SL,2022/02/15,COLI_FECAL,5,2FA4C2215679D6978C90306873C7C5C0
BAY#301.1_SL,2022/02/15,COLI_TOTAL,40,3BF62B8B097FEE4BB068AEBF583C21D0
BAY#301.1_SL,2022/02/15,ENTERO,<10,0C9F0BF1C3187B2AA1E2F581AB8976F3
BAY#301.1_SL,2022/02/14,COLI_FECAL,15,0BEE27525146E58DB31A32E8DCD4D5D7
BAY#301.1_SL,2022/02/14,COLI_TOTAL,96,A3A0F999F7DF6A1CA9C84ABBD3A4C4EA
OCEAN#18_SL,2021/08/02,COLI_FECAL,5,05634CCAA2615DDD4A1F4AD2C809831E
OCEAN#18_SL,2021/08/02,COLI_TOTAL,<10,50239E5122563355FB63FEE9FABCBEF4
OCEAN#18_SL,2021/08/02,ENTERO,<10,D7A1584BD8F140FA0BFF70474845266B
BAY#301.1_SL,2021/11/22,COLI_FECAL,<5,244E83D3B751DA0686477D65CF82563B
BAY#301.1_SL,2021/11/22,COLI_TOTAL,126,ACF5FA40F5C7303FC24A75FD5C646279
BAY#301.1_SL,2021/11/22,ENTERO,41,F0C3EAE2676C6F32E89FF536B9EF3AF1
BAY#301.1_SL,2021/11/21,COLI_FECAL,15,004F979CD440D950CE37B979901CC570
BAY#301.1_SL,2021/11/21,COLI_TOTAL,800,2C4EE0903102AEEB35EA325B58227A9A
BAY#301.1_SL,2021/11/21,ENTERO,31,30FD9BAE20DC909EE460A3E0932FB2C1
BAY#301.1_SL,2022/02/14,ENTERO,173,80815C5AA5C00F8E9FBFDB62A2300CC7
BAY#301.1_SL,2022/02/07,COLI_FECAL,10,A5379E983FDEB7DC3D7F3AA4B13D2FD1
BAY#301.1_SL,2022/02/07,COLI_TOTAL,200,1793CE80416E4401DCF4A4AD9EA6C577
BAY#301.1_SL,2022/02/07,ENTERO,10,071F9F2992F49ACAF19BC67883C21A03
BAY#301.1_SL,2022/02/01,COLI_FECAL,<5,81B14D362F65AA802B54350E8118B518
BAY#301.1_SL,2022/02/01,COLI_TOTAL,<10,292F2965BFE1AD6DC2A3D683C994C8A7
BAY#301.1_SL,2022/02/01,ENTERO,<10,ACC73A299F8C063594A41951D879DC8B
BAY#301.1_SL,2022/01/31,COLI_FECAL,5,1E767A5234E0403572CFCA258D61E6A9
BAY#301.1_SL,2022/01/31,COLI_TOTAL,400,563C7B01F7A629BC7C35E3B42E5E8BFF
BAY#301.1_SL,2022/01/31,ENTERO,122,57F64E72E3CE40A687B5CFA5470D9587
BAY#301.2_SL,2021/10/27,COLI_FECAL,85,83A051BB1E8DD07366C99C8E29C99D29
OCEAN#17_SL,2021/08/16,COLI_FECAL,<5,80A822C63F8C381D6C1FB2D677295DC1
OCEAN#17_SL,2021/08/16,COLI_TOTAL,10,DD03194D92BE2DADAD763B67695C2B8E
OCEAN#17_SL,2021/08/16,ENTERO,<10,1A8D0321C2F6B3B76B3FC59A5A14A71F
BAY#301.2_SL,2021/10/27,COLI_TOTAL,780,960DFA600D208C69F24CD8381F262E26
BAY#301.2_SL,2021/10/27,ENTERO,10,FCEDC55DAE8AC2095008E3A13FF38FB7
BAY#301.2_SL,2021/10/26,COLI_FECAL,205,5EA1039FF0FBBF0E1ED20E173B493D0E
BAY#301.2_SL,2021/10/26,COLI_TOTAL,660,B0CD9E024A769F8619CD04686B97B742
BAY#301.2_SL,2021/10/26,ENTERO,292,0D4FEE85B22C06832F4A6CFEA088520A
BAY#301.2_SL,2021/10/25,COLI_FECAL,160,329C0FAE9AFD50C65675265E1D87C184
BAY#301.2_SL,2021/10/25,COLI_TOTAL,1100,3E40F9C5E38C8BCD49F7BEC11101146E
BAY#301.2_SL,2021/10/25,ENTERO,199,E9378AFF637BBCC736C2484119DB4A71
BAY#301.2_SL,2021/10/24,COLI_FECAL,250,55F40D941F304C8A83450BAF42110B68
BAY#301.2_SL,2021/10/24,COLI_TOTAL,6200,71A4EA2B49E70FF9A0F7383C1AB8A8CE
BAY#301.2_SL,2021/10/24,ENTERO,794,B1F2789E223A135E3D711C5A788896A1
OCEAN#16_SL,2021/08/30,COLI_FECAL,<5,1FBF6967620CBE20F2C7569F8B2E5816
OCEAN#16_SL,2021/08/30,COLI_TOTAL,<10,880BC5CCD854CF836B9D92FB7BF1B318
OCEAN#16_SL,2021/08/30,ENTERO,<10,F1220DBC8380551B2A84054E98861E08
BAY#301.1_SL,2022/01/25,COLI_FECAL,5,CA7F9675B3046CD239096C5EA10184DF
BAY#301.1_SL,2022/01/25,COLI_TOTAL,<10,39E0E83C1E1DE0CDCE89080BF6A84EB1
OCEAN#15_SL,2021/09/14,COLI_FECAL,45,DA6EC39297DA14C8085D23ABAA8D8DA1
OCEAN#19_SL,2021/08/02,COLI_FECAL,<5,E21BD507AC0B3601D19B5C8BEC9C7932
OCEAN#19_SL,2021/08/02,COLI_TOTAL,<10,5AB3EA700CBF9759FE3199415FF82C3C
OCEAN#19_SL,2021/08/02,ENTERO,<10,F37358FA37AE4E568CCC5A8AADDA4039
OCEAN#15_SL,2021/09/14,COLI_TOTAL,1080,AFE5F324D6F06F049BBFC480B7F51BCC
OCEAN#15_SL,2021/09/14,ENTERO,10,19B9DB29A8367D5FFC2DED4A1EFA218A
OCEAN#15_SL,2021/09/13,COLI_FECAL,660,44061EB8FFAB60CBCAF35C0DCCCBF232
OCEAN#15_SL,2021/09/13,COLI_TOTAL,11500,D62047887F2BD0E42CF2831D5564847D
OCEAN#15_SL,2021/09/13,ENTERO,288,DD3BE1222CAAFF93DB2FD86FCB70984F
BAY#301.1_SL,2022/01/25,ENTERO,20,29E795A0A60F9DB1C86BAAAB47741B52
BAY#301.1_SL,2022/01/05,ENTERO,30,BA2891CF5CC6D3D61B41295ED8F9069F
BAY#301.1_SL,2022/01/04,COLI_FECAL,25,AF7D0979BB1886F528FCE022219E0684
BAY#301.1_SL,2022/01/04,COLI_TOTAL,760,6F28DCFC66D8B541C53A2F2A70C27C78
BAY#301.1_SL,2022/01/04,ENTERO,195,4E14133BB1821B1D6DA554302A470013
BAY#301.2_SL,2021/11/08,COLI_FECAL,150,E66D80AF4B68F0164F40BE808175F6BC
BAY#301.2_SL,2021/11/08,COLI_TOTAL,1400,6862E2ED41DCD45FB1EBF70C307C1C30
BAY#301.1_SL,2021/11/02,ENTERO,31,125613CE85148234B9CA5D04D466134C
BAY#301.1_SL,2021/11/01,COLI_FECAL,>600,CD926FC5CD2785E4D67F84781E7C5077
BAY#301.1_SL,2022/01/18,COLI_FECAL,<5,247747B46FDF97E4C183A2ED37927A87
BAY#301.1_SL,2022/01/18,COLI_TOTAL,10,459AEDF35414F5719DF034654F8E775A
BAY#301.1_SL,2022/01/18,ENTERO,10,CAB7E619C536DF85F5C874ABF1A9831F
BAY#301.1_SL,2022/01/10,COLI_FECAL,<5,940383A1207D16E140744C430AF2327C
BAY#301.1_SL,2022/01/10,COLI_TOTAL,280,F5659C1A10525CE17C3213210460CB53
BAY#301.1_SL,2021/10/30,COLI_FECAL,1230,0DA6FF5143C0A4B76787F775F2DD3731
BAY#301.1_SL,2021/10/30,COLI_TOTAL,>16000,09DF0492130F2AA4D6CC1A294051CF58
BAY#301.1_SL,2021/10/30,ENTERO,2909,98C1BEEEEA7D1778DB1BB9FDD2BC2FE5
BAY#301.1_SL,2021/10/29,COLI_FECAL,245,CE3E63426A61D02106296CC0195D03F5
BAY#301.1_SL,2021/10/29,COLI_TOTAL,6640,942D6C89898FF6B060D90120C96AC334
BAY#301.1_SL,2021/10/12,COLI_FECAL,20,D5660700E4861B0111A38A7B9066D2E4
BAY#301.1_SL,2021/10/12,COLI_TOTAL,<200,32D51F044077F5016C14C21D5C5B48D8
BAY#301.1_SL,2021/10/12,ENTERO,52,28A80DD62B5BF8ABBCF840E76F9AA6AA
BAY#301.1_SL,2021/10/29,ENTERO,512,CB4F25389FE53BE095B8E2A33F275E69
OCEAN#15EAST_SL,2021/09/14,COLI_FECAL,<5,06ECE9A48DE93C8363B2C1A4C72CADDE
OCEAN#15EAST_SL,2021/09/14,COLI_TOTAL,<10,81EA9514BC9597659A66D6F71974632A
OCEAN#15EAST_SL,2021/09/14,ENTERO,<10,487E9E9D590E8CD6BA18AC9BAE8D1964
OCEAN#15EAST_SL,2021/09/13,COLI_FECAL,5,01FC9D16F6E0D0EFFFC9BB752065F6D6
OCEAN#15EAST_SL,2021/09/13,COLI_TOTAL,20,7C5EBFDE2BF55E15BC3C7FDC7A7B09AC
OCEAN#15EAST_SL,2021/09/13,ENTERO,<10,5B01F70833DD214B346AB6711F5288D4
BAY#301.1_SL,2021/10/28,COLI_FECAL,280,1B94CEE6E46B5D63EA2CC6903E8E6CBE
BAY#301.1_SL,2021/10/28,COLI_TOTAL,10800,9B86440E1920294CC3C22CAB738B1592
BAY#301.1_SL,2021/10/28,ENTERO,565,669EAE5ADDDBF610CF0E8A2C8799B715
BAY#301.1_SL,2021/10/27,COLI_FECAL,230,935F7391924339155531F5A92DF10368
BAY#301.1_SL,2021/10/27,COLI_TOTAL,>16000,563AA079DBD437ECD37D2D06C20CF064
BAY#301.1_SL,2021/10/27,ENTERO,934,334480891F4849BD051D2B257FEB42D2
BAY#301.1_SL,2021/10/26,COLI_FECAL,540,CF2806CD05BF0DCF9CA90AC469CE6E33
BAY#301.1_SL,2022/01/10,ENTERO,10,E5693764DED4A634B60B951542C55BB7
BAY#301.1_SL,2022/01/05,COLI_FECAL,25,D82EE31F7CFD0DC90E0A4A3B5E07EB4D
BAY#301.1_SL,2022/01/05,COLI_TOTAL,1920,E422FE258075C4D6602289088E7DA8D4
BAY#320_SL,2021/09/27,COLI_FECAL,<5,479AB8C8B2096F15E0B3014E17636FFF
OCEAN#21.1_SL,2021/08/02,COLI_FECAL,<5,99F7FAA9A69183B74DC077FA3057884E
OCEAN#21.1_SL,2021/08/02,COLI_TOTAL,<10,740E5A5309A675D8962E2B948E66EAC3
OCEAN#21.1_SL,2021/08/02,ENTERO,<10,73847CB41DEAB45544E74231DFE6B513
BAY#320_SL,2021/09/27,COLI_TOTAL,<10,06738E220CAE268C3633263CA4234C75
BAY#320_SL,2021/09/27,ENTERO,<10,C1418BDBCC476DACF5024EA7044FA3A6
BAY#301.1_SL,2021/11/01,COLI_TOTAL,>16000,2B22983A1559BB74478C6805DACBD2AC
BAY#301.1_SL,2021/11/01,ENTERO,1169,1DAE3B4929F2FE5261141FF190F1BA9A
OCEAN#18_SL,2021/08/16,COLI_FECAL,<5,308C4388B89C0EC9578ABA0B9FBC5D88
OCEAN#18_SL,2021/08/16,COLI_TOTAL,10,F232FAD5DE1D908C800A32E428997735
BAY#301.1_SL,2021/10/31,COLI_FECAL,95,1C6662182FB4B220D3A624D53B791D18
BAY#301.1_SL,2021/10/31,COLI_TOTAL,>16000,86F39114D68808C692109982ECA7C9CA
BAY#301.1_SL,2021/10/31,ENTERO,242,97A12A31C581491FE520F07FD42D4FB2
BAY#301.1_SL,2021/10/04,COLI_FECAL,30,0BE0C48B056AE59584B6F81EF2ECE2DF
BAY#301.1_SL,2021/10/04,COLI_TOTAL,33,1C2C7CEC123B3706BFC6FC7EC94BC117
BAY#301.1_SL,2021/10/04,ENTERO,20,A42E44072FBCECCA3DF2E7CE11DD68AA
OCEAN#15EAST_SL,2021/09/07,COLI_FECAL,<5,E555EF7C56259130D812CD062E1F4BFC
OCEAN#15EAST_SL,2021/09/07,COLI_TOTAL,10,C88686D4E6B0F6510F5A562552A22125
OCEAN#15EAST_SL,2021/09/07,ENTERO,<10,51E55A9B16EC96404F6D16037A34DBE2
BAY#301.2_SL,2021/11/02,COLI_FECAL,55,373F3EAD3639CD96B462731CE8CA86ED
BAY#301.2_SL,2021/11/02,COLI_TOTAL,441,A417F4C54CFBF5D77B379DE70CA2FD47
BAY#301.1_SL,2021/10/18,COLI_FECAL,<5,F7D82CE26B2453CD65FA693F10B34F70
BAY#301.1_SL,2021/10/18,COLI_TOTAL,<10,880A84F8C271664F70DF4A6198EE7A67
BAY#301.1_SL,2021/10/18,ENTERO,<10,7E908C43D67A03724844D797FDF015F0
OCEAN#16_SL,2021/08/09,COLI_FECAL,5,6C6C06FD5F704932311896797270ACF0
OCEAN#16_SL,2021/08/09,COLI_TOTAL,<10,13011C55C980984BD90CAA58ACAE1ADD
OCEAN#16_SL,2021/08/09,ENTERO,<10,673B0C93184ADA749082F86637A4A010
BAY#301.2_SL,2021/11/02,ENTERO,63,6381A6A03E507DF687330065D292A409
BAY#301.2_SL,2021/11/01,COLI_FECAL,195,79A083FCB018D6D9BD92F7BF012B585C
OCEAN#15_SL,2021/08/24,COLI_FECAL,45,2A18DB69738AB78980F8849C3681A08E
OCEAN#15_SL,2021/08/24,COLI_TOTAL,4900,AEA4D413B61AC51266AC0CEB26E20A0B
OCEAN#15_SL,2021/08/24,ENTERO,20,2D4CFC692051D489074A0991FA891113
BAY#301.2_SL,2021/11/01,COLI_TOTAL,3360,9558416E29D463D4B40E51F927F3A465
BAY#301.2_SL,2021/11/01,ENTERO,231,AF669B6483D52163FA731E6C21F718C5
BAY#301.2_SL,2021/09/20,COLI_FECAL,<5,DC8279DD8EBE8CC7875508012C8CFB35
BAY#301.2_SL,2021/09/20,COLI_TOTAL,<10,704FE6E735B4F1E341B1848132FA06DD
BAY#301.2_SL,2021/09/20,ENTERO,30,F8D57FCC7DFA20A83B839B2C622CF2D1
BAY#301.1_SL,2021/11/29,COLI_FECAL,5,BFFA0A090EBE5B31ABB5AE563FFE55C6
BAY#301.1_SL,2021/11/29,COLI_TOTAL,40,D763CB74A16C0450F19C90772C10FB45
BAY#301.1_SL,2021/11/29,ENTERO,20,DA70625369C95395ED8DBF70AECD89AC
BAY#301.2_SL,2021/11/15,COLI_FECAL,15,248437E0CDD24732F9214C8AE01261A7
BAY#301.2_SL,2021/11/15,COLI_TOTAL,10,CB170AE424F4B3A4DCAC36AEA712EA99
OCEAN#17_SL,2021/08/09,COLI_FECAL,<5,AEFCA31B90F6F6B829809261D1CA141A
OCEAN#17_SL,2021/08/09,COLI_TOTAL,10,378421FD26BD19B350C4B627F9A52DAF
OCEAN#17_SL,2021/08/09,ENTERO,<10,F1AA739AB5D1B700F06EF6C05FB2363B
BAY#301.2_SL,2021/11/15,ENTERO,20,8A50D06F001E67DB321F69B61CC49DF2
BAY#301.2_SL,2021/10/05,COLI_FECAL,<5,03EBBA118C08CDA5E4022E236346E94E
BAY#301.2_SL,2021/10/05,COLI_TOTAL,<10,2B0C6A134E62F6B6E036514BC590B56D
BAY#301.2_SL,2021/10/05,ENTERO,<10,DA61635911F785079E6420BA4912CFDE
BAY#301.2_SL,2021/10/04,COLI_FECAL,75,9C3A7C21CF48AD3AE9E672563D7C19B3
BAY#301.2_SL,2021/10/04,COLI_TOTAL,87,79C0A03CA0D4F2A0C7F42F007DE82565
BAY#301.1_SL,2021/10/26,COLI_TOTAL,7440,DC13CD3FDBB67EC249BEF5A020769F71
BAY#301.2_SL,2021/10/04,ENTERO,213,534AF352D8CBDF37A0D0973F5C01FA1C
OCEAN#16_SL,2021/08/24,COLI_FECAL,5,0E3781F295B19765244EF3905740E20C
OCEAN#16_SL,2021/08/24,COLI_TOTAL,<10,9B533DBFCE66EE64B097CF80C5EF9374
OCEAN#16_SL,2021/08/24,ENTERO,<10,D1BE7004EFB5469510233CD7E439BA6E
OCEAN#15_SL,2021/09/07,COLI_FECAL,15,CBBD43DF633336BA3A52BA66F28DF5C8
OCEAN#15_SL,2021/09/07,COLI_TOTAL,637,2D0350C024FC38FADB896E18BE13DCF2
OCEAN#15_SL,2021/09/07,ENTERO,<10,7AEA7EE87461C8C1FC678F43A8A99D63
BAY#301.2_SL,2021/10/18,COLI_FECAL,<5,22EF772CE41F5933BBE74FB2F8E43FC5
BAY#301.2_SL,2021/10/18,COLI_TOTAL,10,16E62BF07664EFA06F77BCE05CBBCC99
BAY#301.2_SL,2021/10/18,ENTERO,10,49A43560F8B475B3E1E74DADD716A19E
OCEAN#18_SL,2021/08/09,COLI_FECAL,<5,327D467277E5314BA93C0E69340AFC04
OCEAN#18_SL,2021/08/09,COLI_TOTAL,<10,286FE268417518ABF03F4478F1337116
OCEAN#18_SL,2021/08/09,ENTERO,<10,D91AF752AC22919ABCCC66E9CFAFB395
BAY#301.2_SL,2021/11/30,COLI_FECAL,<5,3B9AF99E8410E0E40C660A19B1134225
BAY#301.2_SL,2021/11/30,COLI_TOTAL,10,4B17AD950466C5F9B36DD3B017C17FBE
BAY#320_SL,2021/09/20,COLI_FECAL,75,94AAFE78794928029E768847BDFCB16A
